Date,Open,High,Low,Adj Close,Volume,Target,MA5,MA10
2020-01-24,114.125999,114.772003,110.851997,112.963997,71768000,0,110.5712004,106.7439994
2020-01-27,108.398003,112.888,107.856003,111.603996,68040500,1,112.47200000000001,108.3413993
2020-01-28,113.697998,115.362,111.615997,113.379997,58942500,1,113.259999,109.18219900000001
2020-01-29,115.138,117.959999,113.486,116.197998,89007500,1,113.71719800000001,110.0435988
2020-01-30,126.484001,130.175995,123.599998,128.162003,145028500,1,116.4615982,112.48979940000001
2020-01-31,128.0,130.600006,126.503998,130.113998,78596500,1,119.89159839999999,115.23139940000002
2020-02-03,134.738007,157.227997,134.703995,156.0,235325000,1,128.7707992,120.62139959999999
2020-02-04,176.591995,193.798004,166.776001,177.412003,304694000,0,141.57720039999998,127.4185997
2020-02-05,164.651993,169.195999,140.822006,146.940002,242119000,1,147.7256012,130.7213996
2020-02-06,139.983994,159.166,137.399994,149.792007,199404000,0,152.051602,134.2566001
2020-02-07,146.110001,153.949997,146.0,149.613998,85317500,1,155.951602,137.9216002
2020-02-10,160.0,163.998001,150.479996,154.255997,123446000,1,155.6028014,142.18680030000002
2020-02-11,153.757996,156.701996,151.600006,154.876007,58487500,0,151.0956022,146.33640129999998
2020-02-12,155.574005,157.949997,152.673996,153.457993,60112500,1,152.39920039999998,150.0624008
2020-02-13,148.367996,163.600006,147.0,160.800003,131446500,0,154.60079960000002,153.32620079999998
2020-02-14,157.444,162.593994,157.100006,160.005997,78468500,1,156.6791994,156.3154007
2020-02-18,168.320007,172.0,166.472,171.679993,81908500,1,160.16399859999999,157.8834
2020-02-19,184.699997,188.955994,180.203995,183.483994,127115000,0,165.88559600000002,158.4905991
2020-02-20,182.389999,182.399994,171.988007,179.882004,88174500,1,171.1703982,161.78479929999997
2020-02-21,181.395996,182.612,176.089996,180.199997,71574000,0,175.050397,164.8255983
2020-02-24,167.800003,172.699997,164.440002,166.757996,75961000,0,176.4007968,166.5399981
2020-02-25,169.800003,171.320007,157.399994,159.981995,86452500,0,174.0611972,167.1125979
2020-02-26,156.5,162.662003,155.222,155.759995,70427500,0,168.51639740000002,167.2009967
2020-02-27,146.0,147.953995,133.800003,135.800003,121386000,0,159.6999972,165.4351977
2020-02-28,125.940002,138.104004,122.304001,133.598007,121114500,1,150.37959919999997,162.7149981
2020-03-02,142.251999,148.738007,137.334,148.723999,100975000,1,146.7727998,161.5867983
2020-03-03,161.0,161.395996,143.222,149.102005,128920000,1,144.5968018,159.3289995
2020-03-04,152.792007,153.304001,144.945999,149.899994,75245000,0,143.42480159999997,155.9705995
2020-03-05,144.753998,149.149994,143.613998,144.908005,54263500,0,145.246402,152.4731996
2020-03-06,138.0,141.399994,136.854004,140.695999,63314500,0,146.66600039999997,148.52279979999997
2020-03-09,121.078003,132.600006,121.0,121.599998,85368500,1,141.2412002,144.007
2020-03-10,131.886002,133.600006,121.599998,129.065994,77972000,0,137.23399799999999,140.91539989999998
2020-03-11,128.039993,130.716003,122.599998,126.846001,66612500,0,132.6231994,138.0240005
2020-03-12,116.178001,118.900002,109.25,112.110001,94545500,0,126.0635986,135.6550003
2020-03-13,119.0,121.514,100.400002,109.323997,113201500,0,119.78919820000002,133.2275993
2020-03-16,93.900002,98.973999,88.433998,89.014,102447500,0,113.27199859999999,127.25659939999998
2020-03-17,88.001999,94.370003,79.199997,86.040001,119973000,0,104.66680000000001,120.95039899999999
2020-03-18,77.800003,80.972,70.101997,72.244003,118931000,1,93.7464004,113.1847999
2020-03-19,74.940002,90.400002,71.692001,85.528,150977500,0,88.43000020000001,107.24679940000001
2020-03-20,87.639999,95.400002,85.157997,85.505997,141427500,1,83.6664002,101.7277992
2020-03-23,86.720001,88.400002,82.099998,86.858002,82272500,1,83.2352006,98.2535996
2020-03-24,95.459999,102.737999,94.800003,101.0,114476000,1,86.22720039999999,95.4470002
2020-03-25,109.050003,111.400002,102.222,107.849998,106113500,0,93.3483994,93.54739989999999
2020-03-26,109.477997,112.0,102.449997,105.632004,86903500,0,97.3692002,92.89960020000001
2020-03-27,101.0,105.160004,98.806,102.872002,71887000,0,100.8424012,92.25440069999999
2020-03-30,102.052002,103.330002,98.246002,100.426003,59990500,1,103.55600139999999,93.395601
2020-03-31,100.25,108.592003,99.400002,104.800003,88857500,0,104.316002,95.27160119999999
2020-04-01,100.800003,102.790001,95.019997,96.311996,66766000,0,102.00840159999998,97.6784005
2020-04-02,96.206001,98.851997,89.279999,90.893997,99292000,1,99.06080019999999,98.21500019999999
2020-04-03,101.900002,103.098,93.678001,96.001999,112810500,1,97.6867996,99.26460039999999
2020-04-06,102.239998,104.199997,99.592003,103.248001,74509000,1,98.2511992,100.90360030000001
2020-04-07,109.0,113.0,106.468002,109.089996,89599000,1,99.10919779999999,101.7125999
2020-04-08,110.839996,111.442001,106.666,109.767998,63280000,1,101.8003982,101.9043999
2020-04-09,112.417999,115.036003,111.421997,114.599998,68250000,1,106.5415984,102.80119929999998
2020-04-13,118.031998,130.399994,116.106003,130.190002,112377000,1,113.379199,105.5329993
2020-04-14,139.794006,148.376007,138.485992,141.977997,152882500,1,121.1251982,109.6881987
2020-04-15,148.399994,150.626007,142.0,145.966003,117885000,1,128.50039959999998,113.80479869999999
2020-04-16,143.388,151.889999,141.343994,149.042007,103289500,1,136.3552014,119.07779980000001
2020-04-17,154.455994,154.990005,149.531998,150.778,65641000,0,143.59080179999998,125.06620009999999
2020-04-20,146.539993,153.113998,142.442001,149.272003,73733000,0,147.407202,130.39320049999998
2020-04-21,146.024002,150.666,134.757996,137.343994,101045500,1,146.4804014,133.8027998
2020-04-22,140.796005,146.800003,137.742004,146.421997,70827500,0,146.5716002,137.5359999
2020-04-23,145.520004,146.800003,140.626007,141.126007,66183500,1,144.9884002,140.6718008
2020-04-24,142.162003,146.145996,139.636002,145.029999,66060000,1,143.8388,143.7148009
2020-04-27,147.522003,159.897995,147.0,159.75,103407000,0,145.9343994,146.67080070000003
2020-04-28,159.128006,161.0,151.337997,153.824005,76110000,1,149.2304016,147.85540150000003
2020-04-29,158.033997,160.639999,156.632004,160.102005,81080000,0,151.9664032,149.26900170000002
2020-04-30,171.037994,173.964005,152.699997,156.376007,142359500,0,155.0164032,150.0024017
2020-05-01,151.0,154.554001,136.608002,140.264008,162659000,1,154.06320499999998,148.95100250000002
2020-05-04,140.199997,152.399994,139.600006,152.238007,96185500,1,152.5608064,149.2476029
2020-05-05,157.957993,159.783997,152.436005,153.641998,84958500,1,152.524405,150.8774033
2020-05-06,155.300003,157.960007,152.222,156.516006,55616000,0,151.8072052,151.8868042
2020-05-07,155.442001,159.279999,154.470001,156.007996,57638500,1,151.733603,153.37500310000001
2020-05-08,158.753998,164.800003,157.401993,163.884003,80432500,0,156.457602,155.2604035
2020-05-11,158.102005,164.800003,157.0,162.257996,82598000,0,158.4615998,155.5112031
2020-05-12,165.399994,168.658005,161.600006,161.882004,79534500,0,160.109601,156.317003
2020-05-13,164.166,165.199997,152.660004,158.192001,95327500,1,160.44480000000001,156.1260026
2020-05-14,156.0,160.671997,152.800003,160.666,68411000,0,161.3764008,156.5550019
2020-05-15,158.070007,161.009995,157.309998,159.834,52592000,1,160.5664002,158.5120011
2020-05-18,165.556,166.944,160.776001,162.725998,58329000,0,160.66000060000002,159.56080020000002
2020-05-19,163.033997,164.414001,161.216003,161.602005,48182500,1,160.6040008,160.3568009
2020-05-20,164.100006,165.199997,162.360001,163.112,36546500,1,161.5880006,161.0164003
2020-05-21,163.199997,166.5,159.199997,165.520004,61273000,0,162.5588014,161.9676011
2020-05-22,164.434006,166.356003,162.399994,163.376007,49937500,1,163.2672028,161.9168015
2020-05-26,166.899994,166.919998,163.141998,163.774002,40448500,1,163.47680359999998,162.06840210000001
2020-05-27,164.171997,165.542007,157.0,164.046005,57747500,0,163.96560359999998,162.2848022
2020-05-28,162.701996,164.949997,160.337997,161.162003,36278000,1,163.5756042,162.5818024
2020-05-29,161.75,167.0,160.841995,167.0,58822500,1,163.8716034,163.2152024
2020-06-01,171.600006,179.800003,170.820007,179.619995,74697500,0,167.120401,165.19380189999998
2020-06-02,178.940002,181.731995,174.199997,176.311996,67828000,1,169.6279998,166.5524017
2020-06-03,177.623993,179.587997,176.020004,176.591995,39747500,0,172.13719780000002,168.0514007
2020-06-04,177.975998,179.149994,171.688004,172.876007,44438500,1,174.4799986,169.0278014
2020-06-05,175.567993,177.304001,173.240005,177.132004,39059500,1,176.50639940000002,170.1890014
2020-06-08,183.800003,190.0,181.832001,189.983994,70873500,0,178.5791992,172.84980009999998
2020-06-09,188.001999,190.888,184.785995,188.134003,56941000,1,180.9436006,175.28580019999998
2020-06-10,198.376007,205.496002,196.5,205.009995,92817000,0,186.62720059999998,179.3821992
2020-06-11,198.039993,203.792007,194.399994,194.567993,79582500,0,190.9655978,182.7227982
2020-06-12,196.0,197.595993,182.520004,187.056,83817000,1,192.950397,184.72839820000002
2020-06-15,183.557999,199.768005,181.699997,198.179993,78486000,0,194.5895968,186.58439800000002
2020-06-16,202.369995,202.576004,192.477997,196.425995,70255500,1,196.24799520000002,188.59579789999998
2020-06-17,197.542007,201.0,196.514008,198.358002,49454000,1,194.9175966,190.7723986
2020-06-18,200.600006,203.839996,198.893997,200.792007,48759500,0,196.1623994,193.56399860000002
2020-06-19,202.556,203.194,198.268005,200.179993,43398500,0,198.787198,195.8687975
2020-06-22,199.990005,201.776001,198.003998,198.863998,31812000,1,198.923999,196.7567979
2020-06-23,199.776001,202.399994,198.802002,200.356003,31826500,0,199.7100006,197.9789979
2020-06-24,198.822006,200.175995,190.628006,192.169998,54798000,1,198.4723998,196.69499820000001
2020-06-25,190.854004,197.195999,187.429993,197.195999,46272500,0,197.75319819999999,196.9577988
2020-06-26,198.955994,199.0,190.973999,191.947998,44274500,1,196.1067992,197.44699859999997
2020-06-29,193.802002,202.0,189.703995,201.869995,45132000,1,196.7079986,197.8159988
2020-06-30,201.300003,217.537994,200.746002,215.962006,84592500,1,199.8291992,199.76959989999997
2020-07-01,216.600006,227.065994,216.100006,223.925995,66634500,1,206.1803986,202.3263992
2020-07-02,244.296005,245.600006,237.119995,241.731995,86250500,1,215.0875978,206.42039799999998
2020-07-06,255.337997,275.558014,253.207993,274.31601,102849500,1,231.56120019999997,213.8339997
2020-07-07,281.002014,285.899994,267.34201,277.971985,107448500,0,246.78159820000002,221.74479839999998
2020-07-08,281.0,283.451996,262.268005,273.175995,81556500,1,258.224396,229.0267976
2020-07-09,279.39801,281.712006,270.256012,278.855988,58588000,1,269.21039460000003,237.6953966
2020-07-10,279.200012,309.783997,275.201996,308.929993,116688000,0,282.6499942,248.86879600000003
2020-07-13,331.799988,358.997986,294.221985,299.411987,194927000,1,287.66918960000004,259.6151949
2020-07-14,311.200012,318.0,286.200012,303.359985,117090500,1,292.7467896,269.7641939
2020-07-15,308.600006,310.0,291.399994,309.201996,81839000,0,299.9519898,279.0881929
2020-07-16,295.432007,306.34201,293.200012,300.127991,71504000,1,304.20639040000003,286.7083925
2020-07-17,302.690002,307.502014,298.0,300.167999,46650000,1,302.4539916,292.5519929
2020-07-20,303.802002,330.0,297.600006,328.600006,85607000,0,308.2915954,297.9803925
2020-07-21,327.985992,335.0,311.600006,313.671997,80536000,1,310.3539978,301.5503937
2020-07-22,319.799988,325.283997,312.399994,318.466003,70805500,0,312.20679920000003,306.0793945
2020-07-23,335.790009,337.799988,296.153992,302.614014,121642500,0,312.7040038,308.4551971
2020-07-24,283.201996,293.0,273.308014,283.399994,96983000,1,309.3504028,305.9021972
2020-07-27,287.0,309.588013,282.600006,307.920013,80243500,0,305.2144042,306.7529998
2020-07-28,300.799988,312.940002,294.884003,295.298004,79043500,1,301.5396056,305.94680170000004
2020-07-29,300.200012,306.962006,297.399994,299.821991,47134500,0,297.81080319999995,305.0088012
2020-07-30,297.600006,302.64801,294.200012,297.497986,38105000,0,296.78759759999997,304.7458007
2020-07-31,303.0,303.410004,284.196014,286.152008,61041000,1,297.3380004,303.3442016
2020-08-03,289.839996,301.962006,288.876007,297.0,44046500,1,295.1539978,300.18420100000003
2020-08-04,299.002014,305.481995,292.399994,297.399994,42075000,0,295.5743958,298.5570007
2020-08-05,298.597992,299.967987,293.661987,297.003998,24739000,1,295.0107972,296.41080020000004
2020-08-06,298.165985,303.462006,295.451996,297.915985,29961500,0,295.094397,295.9409973
2020-08-07,299.90799,299.950012,283.002014,290.541992,44482000,0,295.9723938,296.6551971
2020-08-10,289.600006,291.5,277.167999,283.713989,37611500,0,293.3151916,294.2345947
2020-08-11,279.200012,284.0,273.0,274.877991,43129000,1,288.810791,292.19259339999996
2020-08-12,294.0,317.0,287.0,310.951996,109147000,1,291.60039059999997,293.3055939
2020-08-13,322.200012,330.235992,313.451996,324.200012,102126500,1,296.857196,295.9757965
2020-08-14,332.997986,333.76001,325.328003,330.141998,62888000,1,304.7771972,300.3747955
2020-08-17,335.399994,369.171997,334.56601,367.127991,101211500,1,321.4599976,307.3875946
2020-08-18,379.798004,384.779999,369.022003,377.417999,82372500,0,341.9679992,315.3893951
2020-08-19,373.0,382.200012,368.242004,375.705994,61026500,1,354.9187988,323.2595947
2020-08-20,372.135986,404.39801,371.411987,400.365997,103059000,1,370.1519958,333.5045959
2020-08-21,408.951996,419.097992,405.01001,409.996002,107448000,0,386.1227966,345.4499969
2020-08-24,425.256012,425.799988,385.503998,402.839996,100318000,1,393.26519759999996,357.36259759999996
2020-08-25,394.977997,405.589996,393.600006,404.667999,53294500,1,398.71519759999995,370.3415984
2020-08-26,412.0,433.200012,410.726013,430.634003,71197000,1,409.70079939999994,382.30979909999996
2020-08-27,436.09201,459.119995,428.5,447.75,118465000,0,419.1776,394.66479790000005
2020-08-28,459.023987,463.697998,437.303986,442.679993,100406000,1,425.71439819999995,405.9185974
2020-08-31,444.609985,500.140015,440.109985,498.320007,118374400,0,444.8104004,419.037799
2020-09-01,502.140015,502.48999,470.51001,475.049988,89841100,0,458.8867982,428.8009979
2020-09-02,478.98999,479.040009,405.119995,447.369995,96176100,0,462.23399659999995,435.96739799999995
2020-09-03,407.230011,431.799988,402.0,407.0,87596100,1,454.0839966,436.63079830000004
2020-09-04,402.809998,428.0,372.019989,418.320007,110321900,0,449.21199939999997,437.4631988
2020-09-08,356.0,368.73999,329.880005,330.209991,115465700,1,415.5899962,430.2001983
2020-09-09,356.600006,369.0,341.51001,366.279999,79465800,1,393.8359984,426.3613983
2020-09-10,386.209991,398.98999,360.559998,371.339996,84930600,1,378.6299986,420.4319976
2020-09-11,381.940002,382.5,360.5,372.720001,60717500,1,371.77399879999996,412.92899769999997
2020-09-14,380.950012,420.0,373.299988,419.619995,83020600,1,372.0339964,410.6229979
2020-09-15,436.559998,461.940002,430.700012,449.76001,97298200,0,395.9440002,405.7669982
2020-09-16,439.869995,457.790009,435.309998,441.76001,72279300,0,411.04000240000005,402.4380004
2020-09-17,415.600006,437.790009,408.0,423.429993,76779200,1,421.4580018,400.0440002
2020-09-18,447.940002,451.0,428.799988,442.149994,86406800,1,435.3440004,403.5589996
2020-09-21,453.130005,455.679993,407.070007,449.390015,109476800,0,441.29800439999997,406.66600040000003
2020-09-22,429.600006,437.76001,417.600006,424.230011,79580800,0,436.1920046,416.0680024
2020-09-23,405.160004,412.149994,375.880005,380.359985,95074200,1,423.91199960000006,417.476001
2020-09-24,363.799988,399.5,351.299988,387.790009,96561100,1,416.78400279999994,419.1210023
2020-09-25,393.470001,408.730011,391.299988,407.339996,67208500,1,409.82200320000004,422.5830018
2020-09-28,424.619995,428.079987,415.549988,421.200012,49719600,0,404.18400260000004,422.7410035
2020-09-29,416.0,428.5,411.600006,419.070007,50219300,1,403.1520018,419.6720032
2020-09-30,421.320007,433.929993,420.470001,429.01001,48145600,1,412.8820068,418.39700320000003
2020-10-01,440.76001,448.880005,434.420013,448.160004,50741500,0,424.9560058,420.8700043
2020-10-02,421.390015,439.130005,415.0,415.089996,71430000,1,426.5060058,418.16400450000003
2020-10-05,423.350006,433.640015,419.329987,425.679993,44722800,0,427.402002,415.7930023
2020-10-06,423.790009,428.779999,406.049988,413.980011,49146300,1,426.3840028000001,414.7680023
2020-10-07,419.869995,429.899994,413.850006,425.299988,43127700,1,425.64199840000003,419.26200259999996
2020-10-08,438.440002,439.0,425.299988,425.920013,40421100,1,421.1940002,423.07500300000004
2020-10-09,430.130005,434.589996,426.459991,434.0,28925700,1,424.976001,425.74100340000007
2020-10-12,442.0,448.73999,438.579987,442.299988,38791100,1,428.3,427.851001
2020-10-13,443.350006,448.890015,436.600006,446.649994,34463700,1,434.8339966,430.6089997
2020-10-14,449.779999,465.899994,447.350006,461.299988,47879700,0,442.0339966,433.8379975
2020-10-15,450.309998,456.570007,442.5,448.880005,35672400,0,446.625995,433.90999759999994
2020-10-16,454.440002,455.950012,438.850006,439.670013,32775900,0,447.75999759999996,436.36799929999995
2020-10-19,446.23999,447.0,428.869995,430.829987,36287800,0,445.4659974,436.88299870000003
2020-10-20,431.75,431.75,419.049988,421.940002,31656300,1,440.523999,437.6789978
2020-10-21,422.700012,432.950012,421.25,422.640015,32370500,1,432.79200440000005,437.4130005
2020-10-22,441.920013,445.230011,424.51001,425.790009,39993200,0,428.1740052,437.40000010000006
2020-10-23,421.839996,422.890015,407.380005,420.630005,33717000,0,424.3660036,436.0630006
2020-10-26,411.630005,425.76001,410.0,420.279999,28239200,1,422.25600599999996,433.8610017
2020-10-27,423.76001,430.5,420.100006,424.679993,22686500,0,422.80400419999995,431.6640016
2020-10-28,416.480011,418.600006,406.0,406.019989,25451400,1,419.479999,426.1360017
2020-10-29,409.959991,418.059998,406.459991,410.829987,22655300,0,416.4879946,422.3309999
2020-10-30,406.899994,407.589996,379.109985,388.040009,42511300,1,409.96999539999996,417.16799950000006
2020-11-02,394.0,406.980011,392.299988,400.51001,29021100,1,406.01599760000005,414.13600180000003
2020-11-03,409.730011,427.769989,406.690002,423.899994,34351700,0,405.85999780000003,414.33200100000005
2020-11-04,430.619995,435.399994,417.100006,420.980011,32143100,1,408.8520022,414.1660006
2020-11-05,428.299988,440.0,424.0,438.089996,28414500,0,414.30400399999996,415.39599929999997
2020-11-06,436.100006,436.570007,424.279999,429.950012,21706000,0,422.6860046,416.328
2020-11-09,439.5,452.5,421.0,421.26001,34833000,0,426.83600459999997,416.4260011
2020-11-10,420.089996,420.089996,396.029999,410.359985,30284200,1,424.1280028,414.99400030000004
2020-11-11,416.450012,418.700012,410.579987,417.130005,17357700,0,423.35800159999997,416.10500190000005
2020-11-12,415.049988,423.0,409.519989,411.76001,19855100,0,418.09200440000006,416.1980042
2020-11-13,410.850006,412.529999,401.660004,408.5,19771100,0,413.802002,418.2440033
2020-11-16,408.929993,412.450012,404.089996,408.089996,26838600,1,411.16799920000005,419.0020019
2020-11-17,460.170013,462.0,433.01001,441.609985,61188300,1,417.41799920000005,420.773001
2020-11-18,448.350006,496.0,443.5,486.640015,78044000,1,431.32000120000004,427.33900140000003
2020-11-19,492.0,508.609985,487.570007,499.269989,62475300,0,448.821997,433.45700070000004
2020-11-20,497.98999,502.5,489.059998,489.609985,32911900,1,465.043994,439.422998
2020-11-23,503.5,526.0,501.790009,521.849976,50260300,1,487.79598999999996,449.48199459999995
2020-11-24,540.400024,559.98999,526.200012,555.380005,53648500,1,510.54999399999997,463.98399659999995
2020-11-25,550.059998,574.0,545.369995,574.0,48930200,1,528.021991,479.6709961
2020-11-27,581.159973,598.780029,578.450012,585.76001,37561100,0,545.3199952,497.07099610000006
2020-11-30,602.210022,607.799988,554.51001,567.599976,63003100,1,560.9179934,512.9809937
2020-12-01,597.590027,597.849976,572.049988,584.76001,40103500,0,573.5000001999999,530.6479950999999
2020-12-02,556.440002,571.539978,541.210022,568.820007,47775700,1,576.1880005999999,543.3689973
2020-12-03,590.02002,598.969971,582.429993,593.380005,42552000,1,580.0640016,554.0429962999999
2020-12-04,591.01001,599.039978,585.5,599.039978,29401300,1,582.7199952,564.0199952
2020-12-07,604.919983,648.789978,603.049988,641.76001,56309700,1,597.552002,579.2349977
2020-12-08,625.51001,651.280029,618.5,649.880005,64265000,0,610.576001,592.0380006
2020-12-09,653.690002,654.320007,588.0,604.47998,71291200,1,617.7079956,596.9479981000001
2020-12-10,574.369995,627.75,566.340027,627.070007,67083200,0,624.4459959999999,602.2549988000001
2020-12-11,615.01001,624.0,596.799988,609.98999,46475000,1,626.6359984,604.6779968000001
2020-12-14,619.0,642.75,610.200012,639.830017,52040600,0,626.2499998000001,611.9010009
2020-12-15,643.280029,646.900024,623.799988,633.25,45071500,0,622.9239988,616.7499998999999
2020-12-16,628.22998,632.5,605.0,622.77002,42095800,1,626.5820068,622.1450011999999
2020-12-17,628.190002,658.820007,619.5,655.900024,56270100,1,632.3480102000001,628.3970031
2020-12-18,668.900024,695.0,628.539978,695.0,222126200,0,649.3500122,637.9930053
2020-12-21,666.23999,668.5,646.070007,649.859985,58045300,0,651.3560058,638.8030028000001
2020-12-22,648.0,649.880005,614.22998,640.340027,51716000,1,652.7740111999999,637.849005
2020-12-23,632.200012,651.5,622.570007,645.97998,33173000,1,657.4160032,641.999005
2020-12-24,642.98999,666.090027,641.0,661.77002,22865600,1,658.5900024,645.4690063
2020-12-28,674.51001,681.400024,660.799988,663.690002,32278600,1,652.3280028,650.8390075
2020-12-29,661.0,669.900024,655.0,665.98999,22910800,1,655.5540038,653.4550048000001
2020-12-30,672.0,696.599976,668.359985,694.780029,42846000,1,666.4420042,659.6080077
2020-12-31,699.98999,718.719971,691.119995,705.669983,49649900,1,678.3800048,667.898004
2021-01-04,719.460022,744.48999,717.190002,729.77002,48638200,1,691.9800048000001,675.2850036
2021-01-05,723.659973,740.840027,719.200012,735.109985,32245200,1,706.2640014000001,679.2960021
2021-01-06,758.48999,774.0,749.099976,755.97998,44700000,1,724.2619994,689.9080016
2021-01-07,777.630005,816.98999,775.200012,816.039978,51498900,1,748.5139892,707.4779967000001
2021-01-08,856.0,884.48999,838.390015,880.02002,75055500,0,783.3839965999999,730.8820007
2021-01-11,849.400024,854.429993,803.619995,811.190002,59301600,1,799.667993,745.8239989
2021-01-12,831.0,868.0,827.340027,849.440002,46270700,1,822.5339964000001,764.3989989
2021-01-13,852.76001,860.469971,832.0,854.409973,33312500,0,842.219995,783.2409971999999
2021-01-14,843.390015,863.0,838.75,845.0,31266300,0,848.0119994,798.2629943
2021-01-15,852.0,859.900024,819.099976,826.159973,38777600,1,837.23999,810.3119933
2021-01-19,837.799988,850.0,833.0,844.549988,25367000,1,843.9119871999999,821.7899901000001
2021-01-20,858.73999,859.5,837.280029,850.450012,25665900,0,844.1139892000001,833.3239928
2021-01-21,855.0,855.719971,841.419983,844.98999,20521100,1,842.2299926,842.2249938000001
2021-01-22,834.309998,848.0,828.619995,846.640015,20066500,1,842.5579955999999,845.2849974999999
2021-01-25,855.0,900.400024,838.820007,880.799988,41173400,1,853.4859985999999,845.3629943
2021-01-26,891.380005,895.900024,871.599976,883.090027,23131600,0,861.1940064,852.5529968000001
2021-01-27,870.349976,891.5,858.659973,864.159973,27334000,0,863.9359986,854.0249938999999
2021-01-28,820.0,848.0,801.0,835.429993,26378000,0,862.0239992,852.1269959000001
2021-01-29,830.0,842.409973,780.099976,793.530029,34990800,1,851.402002,846.9799988000001
2021-02-01,814.289978,842.0,795.559998,839.809998,25391400,1,843.2040039999999,848.3450012999999
2021-02-02,844.679993,880.5,842.200012,872.789978,24346200,0,841.1439942000001,851.1690003
2021-02-03,877.02002,878.080017,853.059998,854.690002,18343500,0,839.25,851.5929993
2021-02-04,855.0,856.5,833.419983,849.98999,15812700,1,842.1619994,852.0929993
2021-02-05,845.0,864.77002,838.969971,852.22998,18566600,1,853.9019896,852.6519957999999
2021-02-08,869.669983,877.77002,854.75,863.419983,20161700,0,858.6239866,850.9139953
2021-02-09,855.119995,859.799988,841.75,849.460022,15157700,0,853.9579954000001,847.5509947999999
2021-02-10,843.640015,844.820007,800.02002,804.820007,36216100,1,843.9839963999999,841.6169981999999
2021-02-11,812.440002,829.880005,801.72998,811.659973,21622800,1,836.317993,839.2399962
2021-02-12,801.26001,817.330017,785.330017,816.119995,23768300,0,829.095996,841.4989927999999
2021-02-16,818.0,821.0,792.440002,796.219971,19802300,1,815.6559936,837.1399901000001
2021-02-17,779.090027,799.840027,762.01001,798.150024,25996500,0,805.393994,829.6759947
2021-02-18,780.900024,794.690002,776.27002,787.380005,17957100,0,801.9059936,822.9449950000001
2021-02-19,795.0,796.789978,777.369995,781.299988,18958300,0,795.8339966000001,816.0759948
2021-02-22,762.640015,768.5,710.200012,714.5,37269700,0,775.5099975999999,802.3029968
2021-02-23,662.130005,713.609985,619.0,698.840027,66606900,1,756.0340088,785.8450012000001
2021-02-24,711.849976,745.0,694.169983,742.02002,36767000,0,744.808008,775.101001
2021-02-25,726.150024,737.210022,670.580017,682.219971,39023900,0,723.7760012,762.8409973999999
2021-02-26,700.0,706.700012,659.51001,675.5,41089200,1,702.6160036,749.2250001
2021-03-01,690.109985,719.0,685.049988,718.429993,27136200,0,703.4020022,739.4559999
2021-03-02,718.280029,721.109985,685.0,686.440002,23732200,0,700.9219972000001,728.478003
2021-03-03,687.98999,700.700012,651.710022,653.200012,30208000,0,683.1579955999999,713.9830018
2021-03-04,655.799988,668.450012,600.0,621.440002,65919500,0,671.0020018,697.3890015
2021-03-05,626.059998,627.840027,539.48999,597.950012,89396500,0,655.4920042,679.0540039
2021-03-08,600.549988,620.130005,558.789978,563.0,51787000,1,624.4060056000001,663.9040039
2021-03-09,608.179993,678.090027,595.210022,673.580017,67523300,0,621.8340086000001,661.3780029
2021-03-10,700.299988,717.849976,655.059998,668.059998,60605700,1,624.8060058,653.9820007000001
2021-03-11,699.400024,702.5,677.179993,699.599976,36253900,0,640.4380005999999,655.7200012000001
2021-03-12,670.0,694.880005,666.140015,693.72998,33583800,1,659.5939942,657.5429992
2021-03-15,694.090027,713.179993,684.039978,707.940002,29335600,0,688.5819945999999,656.4940001
2021-03-16,703.349976,707.919983,671.0,676.880005,32195700,1,689.2419921999999,655.5380004000001
2021-03-17,656.869995,703.72998,651.01001,701.809998,40372500,0,695.9919922,660.398999
2021-03-18,684.289978,689.22998,652.0,653.159973,33224800,1,686.7039916,663.5709961
2021-03-19,646.599976,657.22998,624.619995,654.869995,42894000,1,678.9319945999999,669.2629943999999
2021-03-22,684.590027,699.619995,668.75,670.0,39512200,0,671.3439941999999,679.9629944
2021-03-23,675.77002,677.799988,657.51001,662.159973,30491900,0,668.3999878,678.8209899999999
2021-03-24,667.909973,668.02002,630.109985,630.27002,33795200,1,654.0919922,675.0419922
2021-03-25,613.0,645.5,609.5,640.390015,39224900,0,651.5380005999999,669.1209961000001
2021-03-26,641.869995,643.820007,599.890015,618.710022,33852800,0,644.306006,661.6190002999999
2021-03-29,615.640015,616.47998,596.02002,611.289978,28637000,1,632.5640016,651.9539979
2021-03-30,601.75,637.659973,591.01001,635.619995,39432400,1,627.256006,647.8279969
2021-03-31,646.619995,672.0,641.109985,667.929993,33337300,0,634.7880006,644.4399964
2021-04-01,688.369995,692.419983,659.419983,661.75,35298400,1,639.0599976000001,645.2989991000001
2021-04-05,707.710022,708.159973,684.700012,691.049988,41842800,1,653.5279908,648.9169984
2021-04-06,690.299988,696.549988,681.369995,691.619995,28271800,0,669.5939942,651.0789979
2021-04-07,687.0,691.380005,667.840027,670.969971,26309400,1,676.6639894,651.9599977
2021-04-08,677.380005,689.549988,671.650024,683.799988,23924300,0,679.8379884,657.3129945
2021-04-09,677.77002,680.969971,669.429993,677.02002,21437100,1,682.8919923999999,660.975995
2021-04-12,685.700012,704.799988,682.090027,701.97998,29135700,1,685.0779908000001,669.3029908000001
